date,temp_max_c,temp_min_c,temp_mean_c,rainfall_mm,humidity_max_pct,humidity_min_pct,wind_speed_max_kmh,evapotranspiration_mm
2015-03-10,31.3,26.6,28.5,0.3,81,57,22.3,6.0
2015-03-11,30.9,26.6,28.5,0.0,79,60,20.2,5.5
2015-03-12,32.0,26.2,28.6,0.0,80,51,19.7,6.08
2015-03-13,32.4,26.2,28.8,0.0,78,49,17.9,6.25
2015-03-14,32.6,26.3,29.0,0.0,80,48,15.9,6.19
2015-03-15,32.0,25.2,28.0,0.8,85,56,19.0,4.97
2015-03-16,28.8,24.7,26.6,13.7,92,72,18.1,3.35
2015-03-17,29.0,25.0,27.0,8.9,93,70,15.2,4.18
2015-03-18,31.5,25.9,28.3,0.0,88,53,16.0,5.56
2015-03-19,29.0,25.1,27.0,6.0,89,70,19.8,4.21
2015-03-20,28.1,25.2,26.3,15.0,91,75,22.2,3.0
2015-03-21,27.7,24.3,25.8,22.5,94,77,17.8,2.34
2015-03-22,26.1,24.1,25.1,11.7,96,85,15.4,1.46
2015-03-23,28.0,24.7,25.9,6.9,94,76,14.1,2.93
2015-03-24,27.0,24.4,25.3,14.1,93,80,13.9,1.97
2015-03-25,27.5,24.4,25.6,12.8,94,80,17.7,2.48
2015-03-26,28.0,24.4,25.9,12.9,94,79,7.7,2.56
2015-03-27,28.4,24.4,26.4,2.9,95,75,12.5,3.48
2015-03-28,28.7,24.9,26.7,6.3,91,76,15.7,3.65
2015-03-29,29.0,25.0,26.7,8.0,92,75,16.6,3.6
2015-03-30,29.3,24.8,26.9,6.8,93,75,16.5,4.12
2015-03-31,30.0,25.0,27.5,3.6,94,73,13.0,4.36
2015-04-01,29.8,25.7,27.5,0.9,93,72,15.8,4.35
2015-04-02,29.9,25.9,27.7,0.6,90,71,18.0,4.57
2015-04-03,29.0,25.9,27.3,2.6,90,75,18.6,3.99
2015-04-04,29.1,25.5,27.1,2.4,90,72,17.1,4.08
2015-04-05,29.6,25.3,27.3,1.0,90,72,10.9,4.38
2015-04-06,30.2,25.9,27.9,0.0,91,68,16.0,4.76
2015-04-07,30.6,26.2,28.0,0.1,89,63,14.5,4.85
2015-04-08,30.0,26.1,27.8,0.9,85,69,17.9,4.56
2015-04-09,30.2,25.9,27.9,1.4,88,63,14.9,4.59
2015-04-10,29.9,25.7,27.5,0.9,90,67,15.4,4.36
2015-04-11,29.1,25.6,27.3,1.6,89,70,12.3,3.77
2015-04-12,29.9,25.7,27.6,0.7,88,70,13.8,4.3
2015-04-13,29.9,25.1,27.1,2.5,90,69,15.3,4.19
2015-04-14,28.6,25.0,26.7,3.7,91,74,14.5,3.66
2015-04-15,29.0,24.9,26.7,4.6,91,73,13.6,3.46
2015-04-16,29.6,24.4,27.0,2.5,94,73,15.1,4.04
2015-04-17,28.6,24.9,27.0,3.2,92,73,15.2,3.8
2015-04-18,29.4,25.3,26.9,0.9,89,68,16.5,4.07
2015-04-19,29.8,24.9,27.0,1.4,88,63,17.7,4.62
2015-04-20,29.3,25.3,27.1,1.4,89,70,17.7,3.97
2015-04-21,28.9,25.2,27.1,3.6,91,71,15.0,4.11
2015-04-22,27.5,24.9,26.1,10.5,91,78,21.7,3.02
2015-04-23,27.4,23.7,25.5,9.6,95,74,23.2,2.56
2015-04-24,28.7,24.7,26.5,4.7,91,73,23.8,4.12
2015-04-25,25.8,24.7,25.2,18.5,93,87,22.1,1.55
2015-04-26,27.7,24.2,25.8,6.6,94,78,20.3,3.24
2015-04-27,28.1,24.1,26.1,8.4,93,78,15.0,3.38
2015-04-28,29.6,25.4,27.1,0.4,90,71,14.3,4.35
2015-04-29,29.1,25.7,27.0,0.6,90,72,15.3,4.25
2015-04-30,29.0,25.2,26.7,1.2,91,73,15.1,3.65
2015-05-01,28.8,25.7,27.0,0.7,87,70,15.8,3.98
2015-05-02,29.7,25.1,27.1,0.4,90,62,14.8,4.61
2015-05-03,27.9,24.9,26.2,8.3,90,76,15.0,3.21
2015-05-04,27.3,24.2,25.2,18.7,93,80,19.5,2.58
2015-05-05,28.1,23.9,25.6,11.6,93,80,17.7,3.19
2015-05-06,27.8,24.3,25.6,7.5,93,77,19.1,3.09
2015-05-07,25.7,24.4,25.0,23.4,94,88,23.4,1.48
2015-05-08,25.5,24.1,24.7,25.1,93,86,24.6,1.2
2015-05-09,27.3,24.1,25.5,2.0,91,69,23.8,3.51
2015-05-10,27.4,24.7,25.8,2.4,87,74,22.7,3.17
2015-05-11,25.8,24.5,25.0,26.8,93,86,17.0,1.65
2015-05-12,25.1,24.4,24.6,62.5,94,89,16.8,1.03
2015-05-13,26.7,24.1,25.2,16.0,94,82,17.6,2.58
2015-05-14,27.5,24.9,26.0,3.7,91,80,16.9,2.8
2015-05-15,28.6,24.8,26.4,0.0,91,69,16.9,3.27
2015-05-16,28.6,25.1,26.6,0.0,89,65,18.4,4.07
2015-05-17,28.6,24.5,26.2,0.0,89,64,19.1,4.16
2015-05-18,28.9,24.2,26.2,0.0,90,62,17.9,4.26
2015-05-19,28.3,24.8,26.3,0.3,89,66,20.9,3.99
2015-05-20,28.8,24.5,26.3,0.0,88,64,17.4,4.16
2015-05-21,29.0,24.5,26.4,0.3,90,61,19.5,4.28
2015-05-22,28.4,24.4,26.1,1.0,90,70,19.6,4.03
2015-05-23,28.2,24.8,26.3,0.5,88,70,20.7,3.9
2015-05-24,28.3,24.7,26.3,0.2,89,67,19.9,3.96
2015-05-25,28.5,24.5,26.4,0.9,91,68,15.7,3.86
2015-05-26,28.2,25.0,26.4,1.4,88,73,16.6,3.74
2015-05-27,27.8,24.8,26.1,1.7,89,73,15.3,3.43
2015-05-28,27.5,25.2,26.1,5.3,88,79,16.3,2.81
2015-05-29,26.4,23.9,25.4,6.6,92,82,15.6,2.59
2015-05-30,27.5,24.0,25.5,3.4,92,77,19.5,2.82
2015-05-31,26.6,24.6,25.4,3.6,88,80,17.5,3.2
2015-06-01,27.3,24.4,25.6,0.7,88,72,15.4,3.32
2015-06-02,28.3,24.4,26.1,0.7,90,69,15.1,3.74
2015-06-03,28.4,24.6,26.2,0.5,89,66,15.7,3.86
2015-06-04,28.5,24.5,26.3,0.2,91,64,14.0,3.7
2015-06-05,28.5,24.8,26.5,1.0,91,72,13.5,3.51
2015-06-06,29.8,24.6,26.6,0.0,93,54,20.3,4.52
2015-06-07,27.8,24.6,26.1,1.3,85,64,24.5,4.15
2015-06-08,28.6,24.2,26.0,0.1,86,56,23.1,4.51
2015-06-09,27.6,23.7,25.5,0.9,88,63,20.0,3.9
2015-06-10,28.8,23.7,25.8,0.0,87,54,20.3,4.58
2015-06-11,28.4,23.8,25.7,0.3,89,56,21.2,4.02
2015-06-12,27.8,24.4,25.7,0.2,85,64,21.6,4.09
2015-06-13,28.4,23.9,25.7,0.2,84,50,22.8,4.72
2015-06-14,28.8,23.1,25.7,0.0,78,41,24.9,5.64
2015-06-15,28.7,22.8,25.4,0.0,77,43,19.5,5.56
2015-06-16,28.1,23.5,25.4,0.7,86,55,21.6,4.07
2015-06-17,27.2,23.3,25.1,0.5,90,67,14.3,3.46
2015-06-18,27.6,23.7,25.5,0.9,91,65,15.3,3.48
2015-06-19,27.7,23.8,25.6,0.4,88,62,19.4,3.72
2015-06-20,28.6,24.8,26.1,0.0,81,54,23.6,4.75
2015-06-21,29.2,24.2,26.1,0.0,83,49,21.1,4.86
2015-06-22,25.7,23.7,24.9,3.4,84,63,19.9,2.32
2015-06-23,27.0,23.1,24.8,1.4,85,70,19.6,2.98
2015-06-24,27.3,23.9,25.3,0.7,89,72,18.7,3.15
2015-06-25,27.9,23.2,25.3,0.7,93,61,16.1,3.69
2015-06-26,28.6,23.5,25.7,0.1,92,57,14.3,3.94
2015-06-27,28.7,23.7,25.7,0.2,90,56,19.9,4.16
2015-06-28,28.0,23.6,25.4,1.2,90,64,17.1,3.57
2015-06-29,27.3,23.9,25.2,2.1,88,72,15.6,3.1
2015-06-30,27.1,23.4,25.1,2.5,90,71,14.3,2.82
2015-07-01,27.0,23.8,25.3,2.2,89,70,20.0,3.42
2015-07-02,27.0,24.0,25.4,0.9,81,62,20.0,3.7
2015-07-03,27.3,23.9,25.3,0.0,83,62,24.1,4.07
2015-07-04,27.8,23.4,25.3,0.0,87,58,20.0,4.01
2015-07-05,28.3,23.2,25.4,0.4,92,61,16.6,3.62
2015-07-06,26.9,24.2,25.1,6.2,87,78,21.9,2.96
2015-07-07,26.9,23.3,24.9,3.1,91,72,19.1,3.02
2015-07-08,27.8,23.7,25.4,0.9,85,56,23.2,4.49
2015-07-09,26.9,23.9,25.0,0.9,83,62,24.2,3.8
2015-07-10,27.6,23.2,24.9,0.3,85,56,21.1,4.15
2015-07-11,27.1,22.6,24.5,0.5,89,61,23.5,3.39
2015-07-12,26.6,23.9,25.0,0.4,81,65,25.0,3.96
2015-07-13,27.8,23.2,25.1,0.0,86,56,17.6,4.1
2015-07-14,27.8,22.7,25.0,0.3,93,60,16.8,3.64
2015-07-15,28.7,23.1,25.4,0.2,92,51,21.1,4.49
2015-07-16,28.3,23.4,25.3,0.8,86,52,20.5,4.2
2015-07-17,28.5,22.5,25.1,0.3,92,56,21.8,4.1
2015-07-18,26.9,23.9,25.3,0.4,86,70,19.9,3.52
2015-07-19,26.8,23.2,24.9,1.3,91,71,18.4,3.38
2015-07-20,27.7,23.1,24.9,1.3,87,57,15.0,3.82
2015-07-21,27.8,22.6,24.8,0.5,91,60,19.1,3.61
2015-07-22,27.6,22.9,24.7,0.3,91,62,18.1,3.49
2015-07-23,28.4,22.8,25.1,0.9,90,52,18.9,4.01
2015-07-24,27.6,23.3,25.1,0.7,88,57,17.3,3.96
2015-07-25,27.8,23.0,25.0,0.2,87,56,16.0,3.94
2015-07-26,26.9,23.4,24.9,1.3,86,66,15.5,3.64
2015-07-27,28.5,23.4,25.4,0.1,87,54,16.9,4.32
2015-07-28,27.7,23.6,25.2,0.8,90,68,20.4,3.62
2015-07-29,28.0,23.5,25.2,1.1,89,62,18.1,3.75
2015-07-30,27.4,23.4,25.1,0.7,87,70,13.6,3.22
2015-07-31,27.5,23.2,25.2,0.2,90,62,17.7,3.73
2015-08-01,28.3,23.2,25.6,0.3,90,60,13.5,3.9
2015-08-02,27.1,24.3,25.4,1.2,88,65,27.1,3.97
2015-08-03,27.9,23.9,25.4,0.8,80,47,31.3,5.25
2015-08-04,27.6,23.4,25.2,0.8,82,58,25.8,4.43
2015-08-05,27.7,23.2,25.2,0.5,87,60,17.8,4.36
2015-08-06,26.8,22.9,24.7,0.2,87,66,21.4,3.61
2015-08-07,27.0,23.5,24.8,0.5,82,62,25.1,4.21
2015-08-08,27.3,23.5,25.0,0.2,81,56,24.5,4.54
2015-08-09,27.2,22.8,24.6,1.1,84,56,17.8,3.88
2015-08-10,28.7,22.8,25.2,0.0,87,51,13.9,4.56
2015-08-11,28.0,23.5,25.3,0.1,87,55,14.6,3.98
2015-08-12,28.0,23.1,25.2,0.0,89,57,16.3,3.96
2015-08-13,29.0,23.0,25.4,0.7,90,53,17.7,4.4
2015-08-14,27.8,23.2,25.1,0.9,90,60,15.5,3.65
2015-08-15,29.5,22.1,25.3,0.3,94,49,22.9,4.83
2015-08-16,28.1,23.7,25.6,0.9,88,66,17.9,4.18
2015-08-17,28.6,23.4,25.6,0.5,90,54,18.1,4.5
2015-08-18,27.7,22.7,25.2,1.2,90,58,18.3,3.98
2015-08-19,27.7,23.2,25.3,0.5,89,57,15.9,4.01
2015-08-20,28.6,23.2,25.4,0.0,87,49,17.4,4.73
2015-08-21,27.3,22.4,24.6,0.2,89,66,20.1,3.52
2015-08-22,27.7,23.4,25.2,0.5,84,60,19.8,4.23
2015-08-23,28.6,23.2,25.4,0.1,83,50,20.2,4.96
2015-08-24,28.3,23.3,25.2,1.3,84,54,21.4,4.18
2015-08-25,28.8,23.2,25.4,0.3,86,51,19.9,4.94
2015-08-26,29.2,23.4,25.5,0.0,87,50,20.4,4.78
2015-08-27,29.2,23.2,25.6,0.1,89,50,16.8,4.95
2015-08-28,28.3,23.5,25.5,0.3,87,59,20.7,4.2
2015-08-29,28.6,23.6,25.6,0.4,87,56,18.4,4.65
2015-08-30,28.2,23.0,25.2,0.2,91,58,17.4,4.2
2015-08-31,28.3,23.5,25.6,0.1,86,55,15.5,4.37
2015-09-01,28.2,23.6,25.5,0.8,86,59,17.0,4.18
2015-09-02,28.2,23.5,25.4,0.7,86,60,15.7,4.1
2015-09-03,27.9,22.9,25.1,0.8,91,64,17.1,3.57
2015-09-04,29.3,23.3,25.8,0.1,89,50,17.1,5.08
2015-09-05,28.9,23.0,25.6,0.0,92,54,18.9,4.67
2015-09-06,29.2,23.1,25.6,1.2,91,50,20.9,4.82
2015-09-07,29.2,23.3,25.7,0.0,86,48,15.3,5.25
2015-09-08,29.1,22.9,25.5,0.0,87,48,18.3,5.17
2015-09-09,28.3,23.3,25.4,0.7,85,56,18.2,4.41
2015-09-10,28.4,23.3,25.4,0.6,89,63,21.4,4.25
2015-09-11,29.1,23.6,25.8,0.6,87,53,17.5,4.63
2015-09-12,30.5,21.5,25.9,0.0,94,49,17.9,5.31
2015-09-13,29.6,23.5,26.1,0.5,94,54,24.2,4.81
2015-09-14,28.6,23.8,25.7,1.3,84,48,29.5,5.31
2015-09-15,27.3,23.9,25.2,0.4,80,57,24.9,4.73
2015-09-16,28.3,22.6,25.2,0.9,88,57,18.1,4.43
2015-09-17,29.0,23.6,25.9,0.1,86,55,15.7,4.71
2015-09-18,29.4,23.6,26.1,0.0,86,53,17.7,4.88
2015-09-19,29.9,23.8,26.1,0.0,87,50,18.2,5.31
2015-09-20,29.2,23.4,25.9,0.0,86,53,17.7,4.97
2015-09-21,28.6,23.7,25.7,0.6,86,59,20.3,4.57
2015-09-22,29.2,23.1,25.6,0.9,91,51,20.2,4.8
2015-09-23,29.5,21.8,25.6,0.1,91,50,14.2,5.19
2015-09-24,29.2,21.8,25.6,0.0,92,51,14.7,4.95
2015-09-25,29.9,23.3,25.9,0.0,87,48,19.0,5.38
2015-09-26,30.1,23.4,26.2,0.0,87,47,17.1,5.47
2015-09-27,29.8,21.7,26.0,0.0,93,54,17.4,5.19
2015-09-28,29.6,24.4,26.5,0.2,85,57,17.8,4.99
2015-09-29,29.5,24.3,26.6,0.2,89,61,15.0,4.6
2015-09-30,29.2,24.3,26.4,0.4,89,59,16.9,4.43
2015-10-01,28.9,24.5,26.4,0.6,84,61,19.5,4.42
2015-10-02,28.4,24.3,26.2,1.4,87,65,19.0,4.35
2015-10-03,28.8,24.5,26.4,1.0,87,67,20.1,4.46
2015-10-04,29.6,24.6,26.6,0.7,90,60,20.9,5.17
2015-10-05,30.3,24.5,26.9,0.5,85,52,17.8,5.49
2015-10-06,31.4,24.5,27.3,0.4,89,48,19.4,5.67
2015-10-07,30.8,25.3,27.3,2.5,84,57,17.1,4.39
2015-10-08,30.0,25.1,27.1,0.5,88,58,18.2,4.35
2015-10-09,30.1,24.9,27.0,0.1,87,53,18.7,5.3
2015-10-10,30.4,24.0,26.7,0.0,86,50,20.1,5.09
2015-10-11,29.4,24.4,26.7,1.2,88,60,18.7,4.9
2015-10-12,30.4,24.6,27.0,2.3,88,55,18.8,5.19
2015-10-13,29.4,24.4,26.6,0.7,90,68,19.5,4.17
2015-10-14,30.8,24.3,27.0,0.0,89,49,20.7,5.76
2015-10-15,31.1,25.0,27.4,0.0,83,50,19.0,5.82
2015-10-16,30.2,25.2,27.3,0.2,87,56,19.7,5.37
2015-10-17,30.5,25.0,27.2,0.1,88,55,19.8,5.28
2015-10-18,30.8,24.8,27.2,0.0,88,50,21.7,5.71
2015-10-19,31.0,23.7,27.1,0.1,91,49,18.1,5.45
2015-10-20,31.4,24.6,27.4,0.0,87,48,17.0,5.8
2015-10-21,30.7,25.1,27.5,0.0,86,53,16.9,5.47
2015-10-22,31.0,25.2,27.6,0.1,84,54,17.9,5.39
2015-10-23,30.7,24.8,27.4,0.4,88,55,16.9,5.07
2015-10-24,30.7,25.1,27.3,0.1,88,53,19.9,5.18
2015-10-25,31.1,25.0,27.6,0.0,85,52,18.4,5.46
2015-10-26,30.8,24.5,27.4,0.5,90,56,19.5,5.04
2015-10-27,31.4,25.3,28.0,0.0,89,53,18.5,5.41
2015-10-28,31.0,25.4,27.7,0.1,90,56,21.5,4.9
2015-10-29,31.9,25.3,27.9,0.2,89,52,20.1,5.36
2015-10-30,30.0,25.4,27.5,2.5,86,67,22.8,4.41
2015-10-31,28.8,25.0,26.8,7.4,91,71,17.9,3.56
2015-11-01,28.5,24.7,26.5,8.8,94,74,13.2,3.73
2015-11-02,29.1,25.3,27.1,2.0,92,72,17.1,4.26
2015-11-03,29.3,25.9,27.4,3.5,90,73,19.0,4.58
2015-11-04,29.5,25.7,27.5,1.6,90,72,17.1,4.62
2015-11-05,28.8,25.6,26.8,3.6,90,69,27.2,4.1
2015-11-06,29.3,25.7,27.1,0.3,79,55,27.0,5.52
2015-11-07,29.8,24.8,27.0,0.1,84,55,25.6,5.28
2015-11-08,28.8,24.7,26.2,14.3,91,70,17.8,3.6
2015-11-09,26.6,24.2,25.1,29.9,93,82,14.8,1.95
2015-11-10,27.3,24.3,25.8,6.5,92,78,15.7,3.42
2015-11-11,29.3,24.9,26.7,0.0,89,61,18.2,5.48
2015-11-12,28.5,24.6,26.3,3.0,91,77,15.7,3.44
2015-11-13,28.3,24.3,26.4,6.9,95,78,17.7,4.15
2015-11-14,28.1,24.5,26.3,9.1,94,77,15.6,3.77
2015-11-15,28.0,24.6,26.1,11.6,92,78,11.6,3.5
2015-11-16,27.6,24.6,26.0,17.9,94,80,9.9,3.3
2015-11-17,28.6,24.4,26.1,8.8,91,73,10.8,3.65
2015-11-18,28.5,24.3,26.5,5.5,95,73,16.4,3.84
2015-11-19,28.9,25.5,26.9,1.5,90,68,12.8,4.56
2015-11-20,28.6,25.4,26.8,1.2,90,71,13.4,4.6
2015-11-21,29.0,24.5,26.9,1.1,94,73,17.8,4.75
2015-11-22,29.5,25.0,27.2,2.2,91,74,14.5,4.74
2015-11-23,29.2,25.4,27.3,4.1,91,77,13.0,4.58
2015-11-24,29.6,25.8,27.6,0.9,91,74,10.9,4.73
2015-11-25,28.6,26.1,27.1,3.8,92,77,16.7,4.33
2015-11-26,28.3,25.0,26.8,5.8,92,75,14.1,3.89
2015-11-27,29.4,24.9,27.1,2.5,94,73,16.6,4.88
2015-11-28,28.5,25.6,27.0,3.1,90,78,13.3,4.05
2015-11-29,29.3,24.9,27.1,0.9,94,70,14.3,4.06
2015-11-30,29.1,25.7,27.2,1.8,90,73,16.0,4.3
2015-12-01,28.9,25.4,27.1,1.6,91,73,9.7,4.07
2015-12-02,30.0,25.0,27.6,0.7,93,65,15.1,4.94
2015-12-03,31.2,26.4,28.3,0.0,85,53,15.9,5.87
2015-12-04,30.9,25.8,28.1,0.0,86,55,14.4,5.5
2015-12-05,30.9,25.0,28.1,0.0,86,58,14.8,5.7
2015-12-06,31.1,25.7,28.3,0.0,84,58,16.2,5.64
2015-12-07,31.2,25.7,28.6,0.0,88,63,18.2,4.98
2015-12-08,30.5,26.5,28.5,0.9,89,68,15.1,4.77
2015-12-09,30.6,26.7,28.4,1.6,91,69,15.3,4.73
2015-12-10,31.0,26.6,28.6,1.0,90,67,15.9,4.99
2015-12-11,30.9,26.8,28.7,0.8,89,68,20.1,5.03
2015-12-12,30.9,26.6,28.6,0.2,88,65,18.2,5.13
2015-12-13,31.1,27.0,28.6,0.3,86,66,18.6,5.05
2015-12-14,30.7,26.9,28.4,2.1,85,67,23.1,4.99
2015-12-15,28.7,25.1,27.1,27.7,92,80,17.7,3.17
2015-12-16,29.8,26.5,28.0,8.3,88,75,18.1,4.75
2015-12-17,29.3,26.8,27.8,4.8,87,78,17.4,4.68
2015-12-18,30.0,25.8,27.8,4.9,92,72,18.5,4.85
2015-12-19,29.6,25.7,27.6,3.0,92,69,17.1,4.75
2015-12-20,29.9,26.1,27.8,0.8,89,70,16.1,4.84
2015-12-21,30.5,26.7,28.2,0.4,88,67,19.3,5.07
2015-12-22,30.2,26.7,28.2,0.0,88,64,20.5,5.56
2015-12-23,29.7,26.8,28.0,1.4,84,71,21.0,5.08
2015-12-24,30.0,26.5,28.0,0.4,85,70,17.4,5.03
2015-12-25,30.5,26.9,28.3,0.0,85,64,16.9,5.07
2015-12-26,30.8,26.5,28.5,0.1,85,66,18.1,5.42
2015-12-27,30.9,27.3,28.8,0.2,86,67,20.2,5.26
2015-12-28,30.4,26.8,28.4,2.5,88,66,22.9,5.01
2015-12-29,30.3,27.1,28.4,0.6,83,66,24.8,5.18
2015-12-30,31.3,27.3,28.9,0.8,82,60,25.6,6.05
2015-12-31,31.7,27.2,29.1,1.0,86,63,16.8,5.57
2016-01-01,31.6,27.6,29.2,0.0,86,64,17.1,5.24
2016-01-02,31.3,27.7,29.1,0.0,84,67,21.8,5.14
2016-01-03,31.1,27.3,29.0,0.7,89,66,25.7,5.26
2016-01-04,30.9,27.4,28.9,0.9,84,66,26.4,5.62
2016-01-05,31.0,26.5,28.5,1.9,88,64,22.5,5.52
2016-01-06,31.2,27.0,28.8,0.0,84,60,20.3,5.74
2016-01-07,31.8,27.5,29.2,0.2,83,61,19.3,5.53
2016-01-08,30.7,27.4,28.9,0.3,85,65,23.1,4.3
2016-01-09,31.0,27.4,28.9,1.6,83,65,25.0,5.53
2016-01-10,30.5,27.4,28.7,1.1,83,67,23.4,4.91
2016-01-11,30.0,27.3,28.4,0.3,80,68,19.3,4.16
2016-01-12,31.0,27.6,28.8,0.0,76,61,16.8,4.21
2016-01-13,31.0,27.3,28.8,0.6,80,63,22.2,5.51
2016-01-14,31.4,27.5,29.1,0.1,79,58,20.1,5.9
2016-01-15,31.2,27.7,29.2,0.3,77,62,20.9,5.51
2016-01-16,31.0,27.4,28.8,0.9,80,65,22.5,5.42
2016-01-17,30.8,27.6,28.9,2.7,80,68,22.0,5.09
2016-01-18,30.1,27.5,28.6,0.0,82,65,21.9,4.7
2016-01-19,31.4,27.6,29.0,0.0,80,61,23.2,5.6
2016-01-20,27.7,25.2,26.5,19.2,93,81,17.1,1.74
2016-01-21,28.4,26.7,27.5,3.4,89,75,22.7,3.25
2016-01-22,29.5,26.7,27.8,0.2,85,68,23.1,5.05
2016-01-23,29.6,26.8,28.0,0.0,83,65,24.5,4.94
2016-01-24,30.8,26.3,28.3,1.0,86,61,21.9,5.62
2016-01-25,30.8,27.1,28.5,0.0,85,65,19.9,5.53
2016-01-26,31.6,27.1,28.8,0.0,86,61,17.6,5.77
2016-01-27,31.6,27.0,28.9,0.0,87,61,15.7,5.32
2016-01-28,28.6,25.9,27.5,8.0,91,77,14.2,2.69
2016-01-29,30.4,27.0,28.3,0.0,85,66,17.9,4.96
2016-01-30,30.6,26.9,28.4,0.1,84,63,20.0,5.19
2016-01-31,31.0,26.7,28.4,0.0,81,57,23.7,5.06
2016-02-01,30.7,27.3,28.5,0.0,82,63,29.0,5.24
2016-02-02,30.6,26.9,28.3,0.0,82,60,25.3,5.89
2016-02-03,30.7,26.5,28.2,0.0,81,60,26.7,5.87
2016-02-04,31.0,27.0,28.5,0.0,83,61,25.7,5.77
2016-02-05,31.0,27.0,28.5,0.0,85,59,25.4,5.63
2016-02-06,30.7,26.7,28.3,0.0,83,58,23.5,5.5
2016-02-07,30.6,26.7,28.2,0.0,82,59,16.4,4.6
2016-02-08,31.0,26.8,28.3,0.0,84,62,18.1,4.21
2016-02-09,29.8,26.9,28.0,0.0,85,68,16.6,3.39
2016-02-10,31.1,27.1,28.5,0.0,84,65,18.8,4.93
2016-02-11,30.0,26.8,27.7,6.1,84,69,19.6,3.89
2016-02-12,30.0,26.7,28.1,0.0,85,69,16.2,3.95
2016-02-13,30.4,26.9,28.2,0.0,86,65,23.1,4.59
2016-02-14,30.7,26.7,28.3,0.0,85,60,22.7,5.77
2016-02-15,30.6,26.4,28.1,0.3,84,58,20.3,5.61
2016-02-16,31.0,26.0,28.1,0.0,83,58,15.5,5.37
2016-02-17,31.0,26.1,28.3,0.4,83,63,15.0,5.22
2016-02-18,31.0,26.7,28.5,0.4,86,63,17.8,5.02
2016-02-19,30.8,26.8,28.4,0.8,82,60,20.9,5.44
2016-02-20,29.9,26.6,28.0,0.1,81,63,21.9,5.45
2016-02-21,30.4,26.2,28.0,0.0,79,60,21.7,5.41
2016-02-22,30.3,26.2,28.0,0.1,81,63,17.5,4.81
2016-02-23,31.5,26.2,28.5,0.0,82,58,16.5,5.47
2016-02-24,32.5,26.4,28.9,0.0,84,57,18.7,5.51
2016-02-25,31.7,26.5,29.0,0.0,83,58,15.6,5.12
2016-02-26,32.3,27.1,29.2,0.0,82,57,19.1,5.94
2016-02-27,32.0,27.7,29.4,0.6,79,62,21.0,5.82
2016-02-28,32.5,27.6,29.5,0.3,82,54,21.8,6.1
2016-02-29,32.1,26.6,29.1,0.7,89,62,13.3,5.41
2016-03-01,30.0,26.3,28.1,7.9,89,70,12.7,4.15
2016-03-02,32.2,26.3,28.8,0.9,91,62,17.4,5.14
2016-03-03,30.8,26.5,28.4,3.8,88,67,17.9,4.43
2016-03-04,30.7,27.3,28.7,3.4,84,66,15.8,4.9
2016-03-05,31.6,26.0,28.8,1.5,93,62,15.0,5.21
2016-03-06,29.7,26.0,28.1,8.5,88,71,15.6,3.66
2016-03-07,31.2,26.5,28.5,2.7,91,67,18.8,4.24
2016-03-08,29.7,25.7,27.2,14.2,93,73,18.8,3.14
2016-03-09,28.3,25.5,26.8,9.1,94,80,17.1,2.28
2016-03-10,30.5,25.9,28.0,6.8,89,72,14.8,4.14
2016-03-11,30.6,25.9,28.5,4.6,95,73,14.0,4.72
2016-03-12,30.5,26.9,28.5,1.8,91,74,11.6,4.47
2016-03-13,30.4,27.0,28.7,1.8,90,74,13.0,4.49
2016-03-14,30.7,26.5,28.7,1.0,90,72,13.7,4.83
2016-03-15,30.4,26.9,28.7,1.1,90,73,14.3,4.39
2016-03-16,31.6,26.8,29.2,0.6,91,67,15.1,5.11
2016-03-17,32.3,27.6,29.7,0.0,86,63,16.1,5.65
2016-03-18,32.4,27.8,29.8,0.0,85,61,13.4,5.6
2016-03-19,32.3,27.9,29.9,0.0,84,63,15.8,5.46
2016-03-20,33.0,28.3,30.2,0.0,81,60,19.5,5.89
2016-03-21,32.0,28.4,30.0,0.0,82,64,20.3,5.69
2016-03-22,31.8,28.4,29.8,1.0,79,64,22.3,5.39
2016-03-23,32.1,28.3,29.9,0.5,81,65,18.6,5.43
2016-03-24,32.2,28.3,29.9,0.2,83,60,21.7,5.75
2016-03-25,32.0,27.8,29.7,0.3,82,60,20.4,5.75
2016-03-26,31.6,27.8,29.4,0.0,81,59,18.2,5.29
2016-03-27,32.4,27.9,29.7,0.0,77,55,18.6,6.05
2016-03-28,32.3,27.7,29.7,0.0,80,59,18.8,5.42
2016-03-29,32.8,28.0,30.1,0.0,79,59,19.6,5.43
2016-03-30,31.0,27.8,29.4,4.4,84,69,16.9,4.41
2016-03-31,30.9,26.2,28.5,8.4,95,68,14.0,4.13
2016-04-01,28.6,25.5,27.1,13.3,95,78,9.4,2.53
2016-04-02,28.0,25.7,26.7,13.7,93,79,7.0,1.86
2016-04-03,29.4,25.8,27.2,11.1,93,76,12.0,3.42
2016-04-04,28.7,25.4,26.7,13.7,94,78,9.2,2.63
2016-04-05,29.3,25.7,27.2,8.4,93,74,14.3,3.6
2016-04-06,30.2,25.6,27.8,2.8,95,74,16.1,4.35
2016-04-07,29.3,25.6,27.2,5.5,93,76,13.7,3.82
2016-04-08,28.7,25.6,26.9,6.0,90,78,13.8,2.31
2016-04-09,29.3,25.6,27.2,4.1,91,73,20.7,3.83
